id,name,url
2612,Bauverwalter/in,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=2612
12102,Bauvorarbeiter/in BP,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=12102
3799,Bauwerktrenner/in EFZ,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=3799
5230,Bedienungs- und Schalterpersonal (Seilbahnen/Skilifte),https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=5230
2583,Befrager/in im Asylbereich,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=2583
3826,Behindertensportleiter/in,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=3826
4868,Beistand / Beiständin (private Mandate),https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=4868
10212,Bekleidungsgestalter/in BP,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=10212
2939,Bekleidungsgestalter/in EFZ,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=2939
10213,Bekleidungsgestalter/in HFP,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=10213
8374,Bekleidungsnäher/in EBA,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=8374
1463,Beleuchter/in,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=1463
8464,Beleuchtungsfachmann/ -fachfrau,https://www.berufsberatung.ch/dyn/show/1900?lang=de&id=8464
1464,Beleuchtungsinspektor/in,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=1464
1465,Beleuchtungsmeister/in,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=1465
2137,Berater/in (Milchproduktion oder Käserei),https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=2137
1137,Berater/in Executive Search,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=1137
11661,Berater/in Frühe Kindheit HFP,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=11661
6900,Berater/in für respiratorische Erkrankungen BP,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=6900
8337,Berater/in im psychosozialen Bereich HFP,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=8337
10895,Berater/in SGfB,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=10895
7819,Bereichsleiter/in Hotellerie-Hauswirtschaft BP,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=7819
3277,Bereichsleiter/in Raumausstattung BP,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=3277
3119,Bereichsleiter/in Reinigungstechnik BP,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=3119
3315,Bereichsleiter/in Restauration BP,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=3315
4669,Bereichsleiter/in Wäscherei/Lingerie,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=4669
3827,Bergführer/in BP,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=3827
3308,"Berufs-, Studien- und Laufbahnberater/in",https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=3308
5746,Berufsbeistand / Berufsbeiständin,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=5746
1957,Berufsbildner/in (alle Branchen),https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=1957
7942,Berufsbildner/in überbetriebliche Kurse (üK) und Lehrwerkstätten,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=7942
7779,Berufsbildungsfachmann/-frau BP,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=7779
11037,Berufsbildungsspezialist/in PH,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=11037
8091,Berufsbordoperateur,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=8091
3041,Berufsfachschullehrer/in für Allgemeinbildung,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=3041
3042,Berufsfachschullehrer/in für Berufskunde,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=3042
10315,"Berufsfachschullehrer/in IKA (Information, Kommunikation, Administration)",https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=10315
3319,Berufsfeuerwehrmann/-frau BP,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=3319
1967,Berufsinspektor/in,https://www.berufsberatung.ch/dyn/show/1900?lang=de&id=1967
3040,Berufsmilitärpilot/in,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=3040
3320,Berufsoffizier/in,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=3320
7281,Berufssportler/in,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=7281
2815,Berufstätowierer/in,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=2815
8120,Berufstaucher/in,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=8120
3321,Berufsunteroffizier/in,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=3321
3330,Besamungstechniker/in,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=3330
9714,Beschaffungsdisponent/in,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=9714
5183,Bestatter/in BP,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=5183
10986,Betoningenieur/in,https://www.berufsberatung.ch/dyn/show/1900?lang=de&idx=10000&id=10986
